loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa)
2018-07-05 14:59:01.398 -0400,11,1530817138.859889,40.738712042998,-73.97722370241516,11.48885,-1,-1,10,65,-9999,2794.627501041667,0.4264068603515625,0.7992706298828125,-0.3785247802734375,2794.622557041667,0.7661815236000723,0.8255117909874793,-0.9535444488465615,-0.118995726108551,-0.04865489155054092,0.0420672707259655,0.000214695930480957,-0.01667451858520508,0.004236757755279541,XArbitraryZVertical,-0.5231219530105591,0.173435389995575,0.1334705352783203,0.8236790299415588,0.425352931022644,0.8154721260070801,-0.392527163028717,2792.933344625,stationary,0,2018-07-05 14:58:59.317 -0400,2018-07-05 13:09:05.896 -0400,67,4.391837,0,0,47.38,0,0,2018-07-05 14:58:50.421 -0400,552509940.3485602,0,4.1,102.4454
2018-07-05 14:59:01.422 -0400,12,1530817138.859889,40.738712042998,-73.97722370241516,11.48885,-1,-1,10,65,-9999,2794.662322041667,0.4199066162109375,0.807525634765625,-0.36541748046875,2794.622557041667,0.7661815236000723,0.8255117909874793,-0.9535444488465615,-0.118995726108551,-0.04865489155054092,0.0420672707259655,0.000214695930480957,-0.01667451858520508,0.004236757755279541,XArbitraryZVertical,-0.5231219530105591,0.173435389995575,0.1334705352783203,0.8236790299415588,0.425352931022644,0.8154721260070801,-0.392527163028717,2792.933344625,stationary,0,2018-07-05 14:58:59.317 -0400,2018-07-05 13:09:05.896 -0400,67,4.391837,0,0,47.38,0,0,2018-07-05 14:58:50.421 -0400,552509940.3485602,0,4.1,102.4454
2018-07-05 14:59:01.436 -0400,13,1530817138.859889,40.738712042998,-73.97722370241516,11.48885,-1,-1,10,65,-9999,2794.697142041667,0.4224853515625,0.8270416259765625,-0.3789520263671875,2794.682219041667,0.7875007229729435,0.8368743883349766,-0.9602020978034161,-0.213590681552887,-0.06551642715930939,0.05208235234022141,-0.008218556642532349,-0.001054883003234863,0.01373910903930664,XArbitraryZVertical,-0.5279950499534607,0.1709069311618805,0.1376122385263443,0.8204103708267212,0.4257448017597198,0.8193074464797974,-0.3840240836143494,2792.933344625,stationary,0,2018-07-05 14:58:59.317 -0400,2018-07-05 13:09:05.896 -0400,67,4.391837,0,0,47.38,0,0,2018-07-05 14:58:50.421 -0400,552509940.3485602,0,4.1,102.4454
2018-07-05 14:59:01.445 -0400,14,1530817138.859889,40.738712042998,-73.97722370241516,11.48885,-1,-1,10,65,-9999,2794.731932041667,0.4234161376953125,0.8226470947265625,-0.37506103515625,2794.682219041667,0.7875007229729435,0.8368743883349766,-0.9602020978034161,-0.213590681552887,-0.06551642715930939,0.05208235234022141,-0.008218556642532349,-0.001054883003234863,0.01373910903930664,XArbitraryZVertical,-0.5279950499534607,0.1709069311618805,0.1376122385263443,0.8204103708267212,0.4257448017597198,0.8193074464797974,-0.3840240836143494,2792.933344625,stationary,0,2018-07-05 14:58:59.317 -0400,2018-07-05 13:09:05.896 -0400,67,4.391837,0,0,47.38,0,0,2018-07-05 14:58:50.421 -0400,552509940.3485602,0,4.1,102.4454
2018-07-05 14:59:01.453 -0400,15,1530817138.859889,40.738712042998,-73.97722370241516,11.48885,-1,-1,10,65,-9999,2794.766753041667,0.41162109375,0.8153076171875,-0.3650054931640625,2794.741881041667,0.7950097671759514,0.8422244995352061,-0.9625609782377884,-0.04984413832426071,-0.01556111965328455,-0.004628862254321575,-0.003437221050262451,-0.001916825771331787,0.007314324378967285,XArbitraryZVertical,-0.5298013091087341,0.1705408990383148,0.1386899650096893,0.8191394209861755,0.4263497889041901,0.8206576704978943,-0.3804527521133423,2792.933344625,stationary,0,2018-07-05 14:58:59.317 -0400,2018-07-05 13:09:05.896 -0400,67,4.391837,0,0,47.38,0,0,2018-07-05 14:58:50.421 -0400,552509940.3485602,0,4.1,102.4454
2018-07-05 14:59:01.459 -0400,16,1530817138.859889,40.738712042998,-73.97722370241516,11.48885,-1,-1,10,65,-9999,2794.801543041667,0.425750732421875,0.8367767333984375,-0.3701019287109375,2794.741881041667,0.7950097671759514,0.8422244995352061,-0.9625609782377884,-0.04984413832426071,-0.01556111965328455,-0.004628862254321575,-0.003437221050262451,-0.001916825771331787,0.007314324378967285,XArbitraryZVertical,-0.5298013091087341,0.1705408990383148,0.1386899650096893,0.8191394209861755,0.4263497889041901,0.8206576704978943,-0.3804527521133423,2792.933344625,stationary,0,2018-07-05 14:58:59.317 -0400,2018-07-05 13:09:05.896 -0400,67,4.391837,0,0,47.38,0,0,2018-07-05 14:58:50.421 -0400,552509940.3485602,0,4.1,102.4454
2018-07-05 14:59:01.464 -0400,17,1530817138.859889,40.738712042998,-73.97722370241516,11.48885,-1,-1,10,65,-9999,2794.836364041667,0.42279052734375,0.8299407958984375,-0.36529541015625,2794.801543041667,0.8003473960798061,0.846864803269796,-0.9650142870766466,0.02110448107123375,0.04942533746361732,0.004310104995965958,-0.0003470480442047119,0.01618450880050659,0.005584478378295898,XArbitraryZVertical,-0.5314014554023743,0.1704244762659073,0.1390318274497986,0.81806880235672,0.4266013205051422,0.8220570683479309,-0.3771359920501709,2792.933344625,stationary,0,2018-07-05 14:58:59.317 -0400,2018-07-05 13:09:05.896 -0400,67,4.391837,0,0,47.38,0,0,2018-07-05 14:58:50.421 -0400,552509940.3485602,0,4.1,102.4454
2018-07-05 14:59:01.498 -0400,18,1530817138.859889,40.738712042998,-73.97722370241516,11.48885,-1,-1,10,65,-9999,2794.871184041667,0.4199676513671875,0.810455322265625,-0.3707733154296875,2794.861235041667,0.7931685941787811,0.8440130550562983,-0.9631030002447097,0.01590845361351967,0.01212670095264912,-0.02990679070353508,-0.006806015968322754,-0.009062349796295166,0.01448029279708862,XArbitraryZVertical,-0.5299493670463562,0.1716291606426239,0.1373272240161896,0.8190461397171021,0.4266973435878754,0.8209672570228577,-0.3793942034244537,2792.933344625,stationary,0,2018-07-05 14:58:59.317 -0400,2018-07-05 13:09:05.896 -0400,67,4.391837,0,0,47.38,0,0,2018-07-05 14:58:50.421 -0400,552509940.3485602,0,4.1,102.4454
2018-07-05 14:59:01.506 -0400,19,1530817138.859889,40.738712042998,-73.97722370241516,11.48885,-1,-1,10,65,-9999,2794.905974041667,0.4244537353515625,0.825592041015625,-0.380401611328125,2794.861235041667,0.7931685941787811,0.8440130550562983,-0.9631030002447097,0.01590845361351967,0.01212670095264912,-0.02990679070353508,-0.006806015968322754,-0.009062349796295166,0.01448029279708862,XArbitraryZVertical,-0.5299493670463562,0.1716291606426239,0.1373272240161896,0.8190461397171021,0.4266973435878754,0.8209672570228577,-0.3793942034244537,2794.828276041667,unknown,2,2018-07-05 14:59:01.212 -0400,2018-07-05 13:09:05.896 -0400,67,4.391837,0,0,47.38,0,0,2018-07-05 14:58:50.421 -0400,552509940.3485602,0,4.1,102.4454
2018-07-05 14:59:01.511 -0400,20,1530817138.859889,40.738712042998,-73.97722370241516,11.48885,-1,-1,10,65,-9999,2794.940795041667,0.430755615234375,0.80462646484375,-0.3769989013671875,2794.920897041667,0.7898695787549438,0.8429997998467882,-0.9620572265304062,0.0640379935503006,0.01617949828505516,-0.004895111545920372,0.0003992319107055664,0.0052071213722229,0.001002848148345947,XArbitraryZVertical,-0.5292442440986633,0.1723421663045883,0.1365043967962265,0.8194898962974548,0.4269536733627319,0.8203697204589844,-0.3803974092006683,2794.828276041667,unknown,2,2018-07-05 14:59:01.212 -0400,2018-07-05 13:09:05.896 -0400,67,4.391837,0,0,47.38,0,0,2018-07-05 14:58:50.421 -0400,552509940.3485602,0,4.1,102.4454
2018-07-05 14:59:01.521 -0400,21,1530817138.859889,40.738712042998,-73.97722370241516,11.48885,-1,-1,10,65,-9999,2794.975585041667,0.4151458740234375,0.815826416015625,-0.37469482421875,2794.920897041667,0.7898695787549438,0.8429997998467882,-0.9620572265304062,0.0640379935503006,0.01617949828505516,-0.004895111545920372,0.0003992319107055664,0.0052071213722229,0.001002848148345947,XArbitraryZVertical,-0.5292442440986633,0.1723421663045883,0.1365043967962265,0.8194898962974548,0.4269536733627319,0.8203697204589844,-0.3803974092006683,2794.828276041667,unknown,2,2018-07-05 14:59:01.212 -0400,2018-07-05 13:09:05.896 -0400,67,4.391837,0,0,47.38,0,0,2018-07-05 14:58:50.421 -0400,552509940.3485602,0,4.1,102.4454
2018-07-05 14:59:01.527 -0400,22,1530817138.859889,40.738712042998,-73.97722370241516,11.48885,-1,-1,10,65,-9999,2795.010405041667,0.4233856201171875,0.8362884521484375,-0.3745269775390625,2794.980559041667,0.7932148723089129,0.8435018485307896,-0.9620489625732004,0.008869253098964691,-0.003060507820919156,0.04293965548276901,-0.01200395822525024,-0.004538536071777344,0.005492866039276123,XArbitraryZVertical,-0.5295634865760803,0.1716644018888474,0.1377441138029099,0.8192185759544373,0.4271498322486877,0.8203649520874023,-0.3801876902580261,2794.828276041667,unknown,2,2018-07-05 14:59:01.212 -0400,2018-07-05 13:09:05.896 -0400,67,4.391837,0,0,47.38,0,0,2018-07-05 14:58:50.421 -0400,552509940.3485602,0,4.1,102.4454
